0.670161	0.007853	0.132292	0.024848	0.000770	0.000393	0.005218	0.016292	0.099597	0.031925	0.007739	0.001130	0.000292	0.000111	0.000001	0.000153	0.000766	0.000457	0.000001	0.000001	0.000000	0.000000	0.000000	0.000000
0.120719	0.110604	0.043311	0.007944	0.165195	0.520855	0.022297	0.006668	0.000384	0.000441	0.000536	0.000206	0.000007	0.000414	0.000241	0.000009	0.000085	0.000060	0.000023	0.000001	0.000000	0.000000	0.000000	0.000000
0.662099	0.006237	0.050168	0.001189	0.016688	0.025679	0.051041	0.142159	0.028945	0.000063	0.008872	0.004351	0.000073	0.001895	0.000310	0.000004	0.000153	0.000036	0.000036	0.000000	0.000000	0.000000	0.000000	0.000000
0.518986	0.381728	0.086517	0.002698	0.000151	0.001823	0.003693	0.001118	0.000203	0.000112	0.000002	0.001613	0.000037	0.000050	0.000009	0.000662	0.000315	0.000085	0.000175	0.000021	0.000000	0.000000	0.000000	0.000000
0.241018	0.295507	0.251296	0.161859	0.021605	0.001792	0.001368	0.000032	0.001247	0.000067	0.010717	0.000984	0.001463	0.001850	0.000201	0.008019	0.000434	0.000329	0.000183	0.000028	0.000000	0.000000	0.000000	0.000000
0.275122	0.347510	0.222536	0.125211	0.015306	0.001016	0.003677	0.000042	0.000002	0.000020	0.001719	0.000075	0.000267	0.000123	0.000105	0.006197	0.000438	0.000034	0.000521	0.000080	0.000000	0.000000	0.000000	0.000000
0.240285	0.142635	0.001911	0.544113	0.008105	0.005150	0.022100	0.005881	0.005269	0.000101	0.002460	0.018502	0.001076	0.001886	0.000164	0.000000	0.000190	0.000112	0.000052	0.000005	0.000000	0.000000	0.000000	0.000000
0.671076	0.108111	0.074089	0.012094	0.074624	0.030515	0.008463	0.006234	0.003379	0.001101	0.000463	0.000185	0.000401	0.000055	0.000436	0.002003	0.000561	0.005669	0.000538	0.000003	0.000000	0.000000	0.000000	0.000000
0.435320	0.041943	0.040824	0.007544	0.279955	0.058571	0.117720	0.000242	0.000284	0.003520	0.009956	0.000052	0.000012	0.000472	0.000844	0.001034	0.000347	0.001106	0.000252	0.000000	0.000000	0.000000	0.000000	0.000000
0.382684	0.382432	0.129055	0.004837	0.018322	0.004445	0.000183	0.002860	0.021273	0.002629	0.042890	0.004625	0.001445	0.000758	0.000209	0.000038	0.000606	0.000023	0.000660	0.000027	0.000000	0.000000	0.000000	0.000000
0.226503	0.158326	0.069414	0.439476	0.001238	0.000254	0.017394	0.018283	0.043418	0.000108	0.011164	0.012656	0.000632	0.000631	0.000191	0.000033	0.000240	0.000037	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.526753	0.399394	0.062391	0.000402	0.000426	0.004686	0.000032	0.000688	0.000007	0.001005	0.000083	0.000072	0.001092	0.000221	0.000012	0.000484	0.001677	0.000289	0.000010	0.000274	0.000000	0.000000	0.000000	0.000000
