0.000045	0.000096	0.000006	0.000036	0.000179	0.000890	0.000188	0.000138	0.000769	0.000001	0.001386	0.028370	0.003556	0.165686	0.052947	0.000079	0.036412	0.046485	0.006259	0.011084	0.000030	0.000135	0.000138	0.000234
0.000056	0.000003	0.000012	0.000002	0.000003	0.000009	0.000004	0.000004	0.000021	0.000056	0.000034	0.000268	0.000212	0.001970	0.000229	0.001367	0.000105	0.000624	0.000766	0.000357	0.001052	0.000270	0.000099	0.000009
0.000062	0.000002	0.000011	0.000000	0.000006	0.000006	0.000009	0.000001	0.000021	0.000051	0.000040	0.000171	0.000209	0.001814	0.000246	0.001301	0.000083	0.000593	0.000765	0.000340	0.000686	0.005044	0.000496	0.003264
0.000137	0.000012	0.000000	0.000019	0.000030	0.000002	0.000044	0.000045	0.000001	0.000022	0.000002	0.000009	0.000016	0.000003	0.000001	0.000001	0.000001	0.000000	0.000002	0.000007	0.000068	0.002043	0.000021	0.000032
0.000036	0.000001	0.000052	0.000047	0.000059	0.000042	0.000108	0.000630	0.000431	0.000539	0.000030	0.000053	0.000406	0.000131	0.000050	0.000032	0.000033	0.003044	0.001324	0.000585	0.001402	0.000188	0.003382	0.000628
0.000036	0.000001	0.000052	0.000047	0.000059	0.000042	0.000108	0.000630	0.000431	0.000539	0.000030	0.000053	0.000406	0.000131	0.000050	0.000032	0.000033	0.003044	0.001324	0.000585	0.001402	0.000188	0.003382	0.000628
0.000120	0.000009	0.000000	0.000023	0.000040	0.000004	0.000044	0.000016	0.000006	0.000002	0.000000	0.000004	0.000040	0.000003	0.000000	0.000001	0.000010	0.000072	0.000009	0.000112	0.007764	0.000877	0.000001	0.000034
0.000112	0.000005	0.000001	0.000003	0.000009	0.000000	0.000011	0.000019	0.000002	0.000032	0.000005	0.000000	0.000004	0.000000	0.000004	0.000003	0.000001	0.000002	0.000017	0.000001	0.000865	0.000387	0.006547	0.000966
0.000120	0.000009	0.000000	0.000023	0.000040	0.000004	0.000044	0.000016	0.000006	0.000002	0.000000	0.000004	0.000040	0.000003	0.000000	0.000001	0.000010	0.000072	0.000009	0.000112	0.007764	0.000877	0.000001	0.000034
0.000120	0.000009	0.000000	0.000023	0.000040	0.000004	0.000044	0.000016	0.000006	0.000002	0.000000	0.000004	0.000040	0.000003	0.000000	0.000001	0.000010	0.000072	0.000009	0.000112	0.007764	0.000877	0.000001	0.000034
