0.818633	0.088619	0.363720	-0.157633	-0.027756	0.019813	-0.072233	0.127641	-0.315590	0.178675	0.087972	-0.033622	0.017092	-0.010554	-0.000752	0.012372	-0.027678	-0.021376	0.000892	0.000961	0.000000	0.000000	0.000000	-0.000000
0.347447	-0.332572	-0.208113	0.089129	-0.406442	0.721703	0.149322	-0.081657	-0.019603	0.021006	0.023143	0.014368	-0.002725	0.020340	-0.015518	-0.002929	0.009239	-0.007715	0.004811	0.000945	-0.000000	-0.000000	0.000000	0.000000
0.813694	-0.078974	0.223982	0.034489	-0.129183	0.160246	-0.225923	0.377040	0.170132	0.007941	-0.094194	0.065959	-0.008556	-0.043533	0.017599	-0.002070	-0.012388	-0.006020	-0.006004	0.000492	-0.000000	-0.000000	0.000000	-0.000000
0.720407	0.617842	-0.294137	-0.051941	0.012272	0.042701	-0.060769	0.033442	0.014259	-0.010590	-0.001380	-0.040166	0.006043	0.007074	-0.003067	0.025738	0.017748	0.009207	0.013247	0.004603	0.000000	0.000001	0.000000	-0.000000
0.490935	0.543606	-0.501295	-0.402317	-0.146986	-0.042329	-0.036983	0.005683	-0.035316	-0.008214	-0.103524	-0.031361	0.038246	0.043017	-0.014191	-0.089550	-0.020832	-0.018133	-0.013525	-0.005272	-0.000000	-0.000000	0.000000	-0.000000
0.524521	0.589500	-0.471737	-0.353851	-0.123717	-0.031872	-0.060640	-0.006476	0.001569	-0.004456	-0.041466	-0.008639	-0.016339	-0.011080	0.010227	0.078719	0.020921	-0.005861	0.022818	0.008972	-0.000000	-0.000001	0.000000	-0.000000
0.490189	0.377670	-0.043720	0.737640	0.090029	0.071765	-0.148662	0.076689	0.072589	-0.010054	0.049599	-0.136022	0.032807	0.043428	-0.012822	-0.000057	0.013779	-0.010601	-0.007217	0.002337	-0.000000	-0.000000	0.000000	-0.000000
0.819192	0.328802	0.272193	-0.109971	0.273174	0.174685	0.091993	0.078958	-0.058130	-0.033186	0.021528	0.013586	0.020032	-0.007447	-0.020875	-0.044750	0.023678	0.075295	0.023201	-0.001656	-0.000000	-0.000000	0.000000	-0.000000
0.659788	0.204801	0.202050	-0.086859	0.529108	0.242015	0.343104	0.015561	-0.016860	-0.059327	-0.099780	-0.007212	-0.003451	0.021736	0.029056	0.032156	-0.018624	-0.033255	-0.015883	0.000316	0.000000	-0.000000	-0.000000	-0.000000
0.618615	0.618411	-0.359242	-0.069547	0.135357	0.066670	0.013519	-0.053481	0.145853	0.051276	0.207098	0.068005	-0.038017	-0.027531	0.014443	-0.006192	-0.024609	0.004801	-0.025692	-0.005182	-0.000000	-0.000000	0.000000	-0.000000
0.475924	0.397902	-0.263466	0.662930	0.035180	-0.015952	-0.131886	-0.135214	-0.208371	-0.010388	-0.105662	0.112499	-0.025137	-0.025111	0.013837	-0.005778	-0.015490	0.006060	0.000704	0.000362	-0.000000	-0.000000	0.000000	-0.000000
0.725778	-0.631976	-0.249783	0.020047	0.020646	-0.068452	-0.005691	-0.026233	-0.002680	-0.031709	0.009129	-0.008504	0.033047	0.014859	0.003427	0.021997	-0.040952	0.017006	0.003143	-0.016563	-0.000000	-0.000000	0.000000	-0.000000
0.874443	-0.386160	-0.280743	0.005630	0.012809	-0.037410	-0.035873	0.010677	0.012521	-0.029778	0.001436	-0.013884	0.029676	0.011946	0.003281	0.025822	-0.031482	0.016805	0.005891	-0.013068	-0.000000	0.000000	-0.000000	0.000000
0.509444	0.296624	0.002332	0.289464	-0.408980	-0.312690	0.526649	0.155003	-0.010120	-0.029931	0.025649	0.015221	0.013936	-0.012721	0.003896	0.000830	0.000010	0.000674	0.000864	-0.000792	-0.000000	0.000000	0.000000	0.000000
0.582807	0.322346	0.609603	-0.144195	-0.223713	0.031936	-0.171945	-0.103752	-0.060201	-0.246623	0.076517	0.013465	0.035658	-0.015229	0.013766	0.005290	-0.003042	-0.019516	-0.004857	-0.002699	-0.000000	0.000000	0.000000	0.000000
0.750618	0.245208	0.480227	0.021732	-0.101027	-0.036508	0.021436	-0.248593	0.172179	0.159666	-0.073151	0.011585	0.098144	-0.020247	0.027497	0.008367	0.003383	0.007337	-0.000977	-0.000250	-0.000000	0.000000	0.000000	0.000000
0.850615	0.152577	0.436295	0.022077	-0.101971	-0.058308	0.011418	-0.110261	0.094356	0.028832	-0.039678	-0.058275	-0.135191	0.018221	-0.027919	-0.017222	-0.036991	-0.003472	0.020943	-0.006344	-0.000000	0.000000	0.000000	0.000000
0.881297	-0.447084	-0.099172	-0.056316	-0.021557	-0.068957	0.000095	-0.036444	-0.013993	-0.013539	-0.007200	-0.014597	-0.005320	0.004829	-0.009221	-0.001809	-0.012893	0.027212	-0.023863	0.040202	-0.000001	0.000000	0.000000	0.000000
0.865401	-0.433254	-0.169026	0.018693	0.072281	-0.058969	-0.002775	-0.012252	-0.005311	0.006854	0.043271	-0.012576	-0.019757	0.000643	0.136337	-0.046550	0.038145	-0.022581	0.019383	0.001184	-0.000000	0.000000	0.000000	0.000000
0.960889	-0.203604	0.013293	-0.083302	-0.060932	-0.059490	-0.018996	-0.025167	-0.072756	0.023483	-0.048452	-0.027559	-0.044822	-0.022314	-0.021431	0.016767	0.074746	0.012495	-0.038179	-0.021796	-0.000000	0.000000	0.000000	0.000000
0.938921	-0.175684	0.117716	0.002029	0.089672	-0.155166	-0.042682	0.021889	0.038085	0.023626	0.041565	0.125131	0.010258	0.121692	-0.055657	0.004111	0.031924	-0.027366	0.009332	0.002275	-0.000000	0.000000	0.000000	0.000000
0.962852	-0.188440	0.133188	-0.038207	-0.082484	-0.071432	-0.004217	-0.057521	-0.002625	-0.032049	-0.000343	-0.019809	-0.033745	0.002342	0.006162	-0.007444	0.001212	0.006804	-0.009186	0.013378	0.000001	-0.000000	0.000000	0.000000
0.868280	-0.347884	-0.224030	0.043998	0.199697	-0.042682	0.049699	-0.050002	0.036751	-0.020156	0.017361	-0.009172	0.024942	-0.113879	-0.085784	-0.026227	0.011987	-0.045232	0.017004	0.003573	-0.000000	-0.000000	0.000000	0.000000
0.914480	-0.348693	-0.190395	-0.004305	-0.009049	-0.045558	-0.028948	-0.005206	0.009302	-0.030919	0.001109	-0.015546	0.015521	0.009692	0.003805	0.018505	-0.024437	0.014689	0.002534	-0.007147	0.000000	0.000000	-0.000000	-0.000000
