0.049755	0.002215	0.060357	0.017117	0.000852	0.000488	0.009194	0.051267	0.390799	0.238685	0.066518	0.017103	0.007024	0.002920	0.000017	0.006582	0.044639	0.034022	0.000137	0.000308	0.000000	0.000000	0.000000	0.000000
0.008963	0.031202	0.019760	0.005472	0.182602	0.647062	0.039290	0.020982	0.001508	0.003299	0.004603	0.003124	0.000179	0.010846	0.007059	0.000369	0.004973	0.004431	0.003977	0.000298	0.000000	0.000000	0.000000	0.000000
0.049156	0.001759	0.022889	0.000819	0.018447	0.031901	0.089940	0.447340	0.113575	0.000472	0.076260	0.065826	0.001760	0.049684	0.009078	0.000184	0.008942	0.002698	0.006193	0.000081	0.000028	0.000056	0.002653	0.000259
0.038531	0.107689	0.039472	0.001858	0.000166	0.002265	0.006507	0.003519	0.000798	0.000839	0.000016	0.024409	0.000878	0.001312	0.000276	0.028489	0.018356	0.006312	0.030150	0.007060	0.012985	0.629829	0.033978	0.004305
0.017894	0.083365	0.114651	0.111499	0.023882	0.002226	0.002410	0.000102	0.004894	0.000504	0.092116	0.014881	0.035172	0.048513	0.005903	0.344877	0.025287	0.024482	0.031429	0.009262	0.000176	0.006468	0.000008	0.000000
0.020426	0.098036	0.101530	0.086253	0.016919	0.001262	0.006480	0.000132	0.000010	0.000148	0.014778	0.001129	0.006420	0.003218	0.003066	0.266495	0.025504	0.002558	0.089449	0.026825	0.006064	0.223013	0.000286	0.000000
0.017839	0.040239	0.000872	0.374819	0.008959	0.006398	0.038943	0.018507	0.020675	0.000756	0.021145	0.279938	0.025881	0.049444	0.004819	0.000000	0.011064	0.008369	0.008948	0.001821	0.001601	0.058888	0.000075	0.000000
0.049823	0.030499	0.033802	0.008331	0.082487	0.037909	0.014912	0.019618	0.013259	0.008234	0.003983	0.002793	0.009649	0.001454	0.012773	0.086123	0.032670	0.422132	0.092477	0.000914	0.000956	0.035156	0.000045	0.000000
0.032319	0.011833	0.018626	0.005197	0.309454	0.072764	0.207435	0.000762	0.001115	0.026315	0.085574	0.000787	0.000286	0.012387	0.024748	0.044469	0.020211	0.082342	0.043342	0.000033	0.000000	0.000000	0.000000	0.000000
0.028412	0.107887	0.058880	0.003332	0.020252	0.005522	0.000322	0.009001	0.083472	0.019658	0.368641	0.069972	0.034754	0.019872	0.006114	0.001649	0.035289	0.001716	0.113402	0.008948	0.000077	0.002825	0.000004	0.000000
0.016816	0.044665	0.031670	0.302739	0.001368	0.000316	0.030650	0.057532	0.170365	0.000807	0.095959	0.191487	0.015194	0.016531	0.005612	0.001436	0.013981	0.002734	0.000085	0.000044	0.000000	0.000009	0.000000	0.000000
0.039108	0.112672	0.028465	0.000277	0.000471	0.005821	0.000057	0.002165	0.000028	0.007517	0.000716	0.001094	0.026261	0.005789	0.000344	0.020810	0.097725	0.021534	0.001698	0.091415	0.005033	0.009930	0.474690	0.046378
0.056770	0.042068	0.035959	0.000022	0.000181	0.001739	0.002268	0.000359	0.000615	0.006630	0.000018	0.002916	0.021176	0.003741	0.000316	0.028676	0.057752	0.021027	0.005963	0.056911	0.001126	0.008255	0.100975	0.544539
0.019269	0.024821	0.000002	0.057719	0.184889	0.121467	0.488736	0.075604	0.000402	0.006698	0.005654	0.003505	0.004670	0.004243	0.000445	0.000030	0.000000	0.000034	0.000128	0.000209	0.001441	0.000032	0.000000	0.000000
