0.960625	0.036695	0.002680
0.963677	0.029650	0.006674
0.989455	0.010031	0.000514
0.950273	0.047697	0.002030
0.960613	0.037649	0.001737
0.951165	0.045879	0.002956
0.949976	0.047486	0.002538
0.966816	0.031458	0.001726
0.959439	0.040145	0.000415
0.951534	0.046191	0.002274
0.965133	0.029703	0.005164
0.954210	0.044043	0.001747
0.952589	0.045654	0.001757
0.952589	0.045654	0.001757
0.977385	0.021021	0.001594
0.951047	0.046248	0.002704
0.958176	0.037115	0.004709
0.955058	0.042740	0.002202
0.953407	0.044022	0.002571
0.951226	0.046176	0.002598
0.950946	0.046927	0.002127
0.954688	0.044093	0.001219
0.952444	0.046226	0.001330
0.961923	0.035095	0.002981
0.852263	0.100585	0.047152
0.950518	0.046984	0.002498
0.982659	0.014383	0.002958
0.956738	0.041348	0.001914
0.957915	0.038426	0.003659
0.952250	0.045343	0.002407
0.965580	0.031388	0.003032
0.952150	0.045018	0.002832
0.963207	0.033972	0.002821
0.986964	0.006823	0.006213
0.954288	0.044033	0.001679
0.952619	0.045462	0.001918
0.950877	0.046556	0.002568
0.953629	0.043721	0.002650
0.951221	0.046024	0.002755
0.958822	0.037827	0.003351
0.880866	0.047833	0.071300
0.904605	0.092724	0.002671
0.904437	0.087530	0.008033
0.950648	0.048148	0.001204
0.948917	0.049604	0.001479
0.953191	0.044111	0.002699
0.949827	0.050169	0.000004
0.951095	0.046094	0.002811
0.950399	0.046921	0.002679
0.971733	0.028096	0.000171
0.959559	0.036401	0.004040
0.954457	0.043698	0.001845
0.954101	0.045201	0.000698
0.952165	0.047536	0.000298
0.560767	0.354617	0.084616
0.352690	0.462836	0.184474
0.919673	0.055738	0.024589
0.793387	0.006041	0.200571
0.963599	0.004280	0.032121
0.331452	0.562685	0.105863
0.213446	0.664111	0.122443
0.381883	0.374782	0.243335
0.462988	0.296159	0.240853
0.972642	0.001729	0.025629
0.964715	0.027610	0.007675
0.952185	0.045124	0.002691
0.958906	0.025049	0.016045
0.952544	0.044804	0.002651
0.870530	0.000027	0.129443
0.934109	0.050428	0.015463
0.963689	0.026968	0.009343
0.965959	0.019034	0.015007
0.696404	0.049905	0.253691
0.767271	0.095735	0.136994
0.813012	0.090752	0.096236
0.956798	0.038458	0.004744
0.950038	0.047236	0.002727
0.910122	0.035577	0.054302
0.969323	0.021071	0.009606
0.856382	0.078771	0.064848
0.978754	0.000561	0.020685
0.978816	0.004965	0.016218
0.960191	0.036120	0.003690
0.972556	0.018943	0.008501
0.966384	0.032108	0.001507
0.959522	0.036775	0.003703
0.952400	0.045047	0.002553
0.933557	0.065278	0.001165
0.958296	0.039402	0.002302
0.996507	0.000867	0.002626
0.970229	0.028012	0.001759
0.686185	0.196854	0.116961
0.977076	0.015136	0.007788
0.964837	0.029852	0.005310
0.965014	0.030836	0.004150
0.868035	0.056469	0.075495
0.942054	0.009978	0.047967
0.746886	0.221307	0.031807
0.726433	0.044357	0.229210
0.171194	0.602152	0.226654
0.991402	0.003549	0.005049
0.997605	0.000007	0.002388
0.957031	0.038715	0.004253
0.983559	0.001258	0.015183
0.984469	0.001857	0.013674
0.962908	0.033748	0.003343
0.953506	0.045215	0.001280
0.818491	0.025074	0.156435
0.577026	0.148136	0.274837
0.946703	0.050174	0.003124
0.943708	0.053740	0.002552
0.949279	0.048751	0.001970
0.949431	0.047901	0.002668
0.952478	0.044765	0.002757
0.944116	0.051650	0.004234
0.945464	0.051046	0.003490
0.949519	0.048133	0.002348
0.950169	0.049385	0.000446
0.893840	0.093598	0.012562
0.902382	0.091113	0.006505
0.951428	0.047433	0.001139
0.796567	0.047466	0.155967
0.859506	0.020711	0.119783
0.859506	0.020711	0.119783
0.951745	0.045813	0.002442
0.951745	0.045813	0.002442
0.954102	0.041244	0.004655
0.954102	0.041244	0.004655
0.171772	0.000560	0.827668
0.971097	0.024535	0.004369
0.971097	0.024535	0.004369
0.941352	0.058638	0.000010
0.941352	0.058638	0.000010
0.895035	0.072505	0.032460
0.895035	0.072505	0.032460
0.947401	0.051155	0.001444
0.947401	0.051155	0.001444
0.954563	0.044923	0.000514
0.951740	0.047411	0.000848
0.955312	0.043978	0.000710
0.949131	0.048810	0.002059
0.476433	0.007040	0.516526
0.884061	0.082316	0.033623
0.926938	0.069498	0.003564
0.926938	0.069498	0.003564
0.942606	0.055829	0.001565
0.942606	0.055829	0.001565
0.159548	0.084805	0.755647
0.957015	0.039929	0.003056
0.957015	0.039929	0.003056
0.950533	0.047033	0.002434
0.950533	0.047033	0.002434
0.950094	0.049641	0.000266
0.950094	0.049641	0.000266
0.627702	0.043920	0.328378
0.644629	0.199928	0.155444
0.611851	0.220122	0.168027
0.955781	0.042031	0.002188
0.952344	0.047411	0.000245
0.954006	0.045963	0.000031
0.431011	0.565130	0.003859
0.951360	0.045568	0.003072
0.472993	0.190334	0.336673
0.965432	0.034359	0.000209
0.679609	0.027582	0.292809
0.959270	0.039485	0.001244
0.965795	0.033481	0.000724
0.973506	0.010090	0.016404
0.974961	0.014363	0.010676
0.912527	0.011745	0.075728
0.938028	0.022531	0.039441
0.959668	0.039843	0.000489
0.854507	0.024659	0.120834
0.468754	0.004187	0.527059
0.301590	0.003369	0.695041
0.884004	0.057885	0.058111
0.934273	0.026879	0.038848
0.942863	0.045267	0.011870
0.954316	0.045684	0.000000
0.958812	0.040652	0.000536
0.382101	0.515619	0.102281
0.361440	0.555087	0.083473
0.079603	0.629357	0.291040
0.954172	0.041927	0.003901
0.222332	0.737394	0.040274
0.000772	0.719748	0.279480
0.703746	0.071735	0.224519
0.950510	0.005298	0.044192
0.969761	0.020107	0.010132
0.956620	0.040253	0.003127
0.976559	0.007102	0.016339
0.662065	0.283609	0.054325
0.700404	0.241207	0.058389
0.957665	0.007031	0.035303
0.962088	0.032322	0.005590
0.953601	0.044435	0.001964
0.673496	0.170366	0.156138
0.962635	0.029060	0.008306
0.965075	0.027559	0.007366
0.956980	0.038529	0.004490
0.290721	0.569249	0.140030
0.696159	0.160707	0.143134
0.955922	0.040071	0.004007
0.738103	0.132200	0.129696
0.282314	0.573183	0.144504
0.242169	0.592470	0.165361
0.716324	0.113372	0.170303
0.470678	0.284908	0.244414
0.964544	0.030089	0.005367
0.959694	0.035448	0.004858
0.954999	0.042045	0.002957
0.996583	0.002995	0.000422
0.964582	0.034222	0.001196
0.984605	0.015248	0.000147
0.678012	0.157964	0.164024
0.404424	0.595575	0.000001
0.269349	0.723571	0.007080
0.983135	0.000009	0.016856
0.601181	0.005790	0.393030
0.207418	0.030587	0.761995
0.013009	0.110756	0.876234
0.030162	0.117728	0.852110
0.294276	0.136811	0.568913
0.939358	0.059289	0.001353
0.948586	0.051179	0.000235
0.529297	0.134070	0.336633
0.378708	0.002393	0.618899
0.374551	0.002462	0.622987
0.322407	0.005592	0.672001
0.197631	0.015627	0.786743
0.869498	0.080884	0.049618
0.686588	0.029104	0.284308
0.748605	0.017746	0.233649
0.321436	0.093275	0.585289
0.616901	0.080472	0.302627
0.703373	0.080351	0.216276
0.758409	0.076075	0.165516
0.949709	0.050189	0.000102
0.949842	0.049997	0.000160
0.706149	0.293572	0.000279
0.665134	0.334829	0.000037
0.665134	0.334829	0.000037
0.002639	0.818258	0.179103
0.031098	0.745103	0.223799
0.478201	0.333948	0.187850
0.671714	0.324836	0.003450
0.949574	0.049096	0.001330
0.390510	0.479404	0.130086
0.356473	0.501357	0.142170
0.270891	0.569534	0.159575
0.468780	0.400060	0.131160
0.814643	0.168017	0.017341
0.703190	0.277065	0.019745
0.323680	0.138411	0.537909
0.593994	0.351900	0.054106
0.567497	0.367217	0.065286
0.393673	0.475644	0.130683
0.345780	0.534004	0.120216
0.873563	0.001139	0.125298
0.835669	0.018773	0.145558
0.848802	0.051946	0.099252
0.855629	0.063758	0.080613
0.955757	0.044030	0.000213
0.953530	0.046317	0.000153
0.952916	0.045895	0.001189
0.970845	0.012428	0.016727
0.970918	0.012542	0.016540
0.945484	0.051848	0.002668
0.982714	0.015107	0.002178
0.949530	0.047776	0.002693
0.086003	0.039644	0.874352
0.059960	0.045765	0.894276
0.741386	0.144017	0.114597
0.035849	0.064472	0.899679
0.944942	0.055001	0.000057
0.953910	0.035517	0.010573
0.953038	0.046048	0.000915
0.955350	0.043422	0.001229
0.951052	0.046718	0.002230
0.953804	0.045122	0.001073
0.952456	0.046809	0.000736
0.926752	0.068187	0.005060
0.971630	0.020091	0.008278
0.958971	0.037559	0.003470
0.984429	0.008759	0.006812
0.075504	0.733784	0.190712
0.972841	0.007743	0.019417
0.685493	0.286408	0.028098
0.949542	0.049196	0.001262
0.847122	0.083139	0.069739
0.823127	0.143610	0.033263
0.933675	0.059922	0.006403
0.938142	0.060551	0.001307
0.950124	0.045471	0.004405
0.955861	0.043794	0.000346
0.949420	0.050032	0.000547
0.982467	0.001529	0.016004
0.958174	0.036954	0.004872
0.939870	0.041156	0.018974
0.944100	0.048412	0.007488
0.955133	0.042151	0.002716
0.950336	0.048264	0.001400
0.975481	0.019270	0.005249
0.779205	0.186412	0.034382
0.979138	0.012999	0.007863
0.950176	0.047022	0.002802
0.978529	0.014088	0.007383
0.923261	0.061266	0.015474
0.930023	0.059847	0.010130
0.930023	0.059847	0.010130
0.549188	0.450001	0.000811
0.962726	0.033025	0.004249
0.475134	0.524744	0.000123
0.966867	0.011356	0.021777
0.950900	0.046215	0.002884
0.951058	0.046453	0.002490
0.950485	0.046825	0.002690
0.950251	0.047303	0.002446
0.952732	0.045451	0.001817
0.949698	0.048199	0.002103
0.952715	0.044948	0.002336
0.967338	0.017373	0.015289
0.959564	0.040434	0.000002
0.967209	0.032499	0.000292
0.962598	0.037306	0.000097
0.954202	0.043521	0.002277
0.997597	0.002275	0.000129
0.945016	0.049999	0.004985
0.281370	0.092437	0.626193
0.978790	0.020485	0.000725
0.969880	0.030082	0.000038
0.968507	0.031462	0.000031
0.951362	0.045820	0.002818
0.949883	0.047445	0.002672
0.957333	0.041897	0.000771
0.956103	0.042245	0.001652
0.951696	0.046422	0.001882
0.951330	0.046850	0.001820
0.949728	0.047609	0.002663
0.949987	0.047313	0.002701
0.954032	0.043570	0.002398
0.952546	0.045090	0.002365
0.952111	0.045570	0.002319
0.950113	0.047193	0.002694
0.951157	0.046161	0.002682
0.951115	0.046209	0.002676
0.499977	0.364647	0.135376
0.023218	0.976693	0.000089
0.980012	0.018856	0.001132
0.955667	0.042919	0.001414
0.955044	0.041674	0.003281
0.949765	0.047604	0.002631
0.955223	0.041039	0.003738
0.980605	0.019298	0.000097
0.955417	0.038206	0.006377
0.987234	0.012765	0.000001
0.973232	0.024556	0.002212
0.957387	0.042506	0.000107
0.952436	0.044880	0.002684
0.953100	0.043961	0.002939
0.983126	0.001221	0.015653
0.977536	0.009842	0.012622
0.955887	0.041668	0.002446
0.952350	0.044089	0.003560
0.950852	0.045895	0.003253
0.951200	0.045892	0.002908
0.951478	0.046638	0.001884
0.948096	0.051771	0.000132
0.948979	0.051015	0.000006
0.950837	0.046649	0.002514
0.332213	0.039115	0.628671
0.962624	0.033968	0.003408
0.776196	0.031986	0.191818
0.841961	0.045509	0.112530
