0.119930	0.138019	0.006171	0.003117	0.054357	0.121547	0.018050	0.350542	0.001382	0.002084	0.011481	0.122748	0.000935	0.013925	0.024998	0.001676	0.009038	0.000000	0.000000
0.864184	0.038456	0.010547	0.000000	0.000018	0.044386	0.000727	0.000899	0.018786	0.001708	0.013391	0.003516	0.000095	0.003088	0.000167	0.000025	0.000006	0.000000	0.000000
0.875849	0.044774	0.009350	0.000007	0.000006	0.037175	0.000434	0.001088	0.015210	0.000904	0.010309	0.001997	0.000071	0.002704	0.000087	0.000020	0.000016	0.000000	0.000000
0.909641	0.079456	0.001943	0.000710	0.000025	0.005595	0.000019	0.000872	0.000128	0.000492	0.000215	0.000319	0.000090	0.000425	0.000021	0.000047	0.000002	0.000000	0.000000
0.553679	0.032606	0.073306	0.024429	0.026601	0.031449	0.099050	0.003497	0.143633	0.001350	0.001820	0.000033	0.000112	0.003533	0.003393	0.000088	0.001420	0.000000	0.000000
0.553679	0.032606	0.073306	0.024429	0.026601	0.031449	0.099050	0.003497	0.143633	0.001350	0.001820	0.000033	0.000112	0.003533	0.003393	0.000088	0.001420	0.000000	0.000000
0.907917	0.078891	0.000051	0.000037	0.000200	0.007096	0.001476	0.000566	0.001222	0.000718	0.000099	0.000368	0.000213	0.000819	0.000287	0.000013	0.000026	0.000000	0.000000
0.920371	0.058885	0.001040	0.000196	0.000000	0.013876	0.000155	0.000719	0.004015	0.000196	0.000173	0.000015	0.000120	0.000070	0.000105	0.000054	0.000011	0.000000	0.000000
0.907917	0.078891	0.000051	0.000037	0.000200	0.007096	0.001476	0.000566	0.001222	0.000718	0.000099	0.000368	0.000213	0.000819	0.000287	0.000013	0.000026	0.000000	0.000000
0.907917	0.078891	0.000051	0.000037	0.000200	0.007096	0.001476	0.000566	0.001222	0.000718	0.000099	0.000368	0.000213	0.000819	0.000287	0.000013	0.000026	0.000000	0.000000
0.893618	0.042642	0.002220	0.000929	0.000376	0.030959	0.001014	0.001308	0.015590	0.002742	0.002470	0.004630	0.000895	0.000104	0.000160	0.000194	0.000149	0.000000	0.000000
0.911772	0.067137	0.001460	0.000447	0.000005	0.013956	0.000066	0.001194	0.003519	0.000060	0.000071	0.000064	0.000117	0.000016	0.000052	0.000022	0.000042	0.000000	0.000000
0.222464	0.015485	0.002993	0.003309	0.000550	0.255785	0.003045	0.015304	0.272106	0.047687	0.041803	0.013505	0.008026	0.032181	0.018264	0.016718	0.030775	0.000000	0.000000
0.870134	0.052961	0.002359	0.001196	0.001736	0.031489	0.000185	0.001406	0.009192	0.017448	0.006977	0.003739	0.000404	0.000655	0.000084	0.000034	0.000000	0.000000	0.000000
0.509225	0.001599	0.002881	0.006615	0.000018	0.123627	0.001079	0.024481	0.129147	0.000626	0.066030	0.018332	0.016327	0.030849	0.014816	0.022176	0.032173	0.000000	0.000000
0.918266	0.056006	0.001990	0.000534	0.000049	0.016954	0.000222	0.000197	0.004907	0.000010	0.000210	0.000118	0.000350	0.000120	0.000011	0.000030	0.000025	0.000000	0.000000
0.916381	0.067532	0.002352	0.000761	0.000109	0.010017	0.000074	0.000466	0.001352	0.000000	0.000002	0.000058	0.000429	0.000345	0.000100	0.000003	0.000018	0.000000	0.000000
0.450606	0.003297	0.085164	0.033614	0.044971	0.118472	0.149108	0.003703	0.046007	0.006385	0.023770	0.020779	0.006751	0.002417	0.002665	0.000125	0.002166	0.000000	0.000000
0.564116	0.015299	0.078206	0.031099	0.027616	0.076260	0.112138	0.002916	0.069442	0.000167	0.008471	0.006587	0.002055	0.001204	0.002423	0.000013	0.001988	0.000000	0.000000
0.912781	0.077158	0.000425	0.000252	0.000045	0.006113	0.000707	0.000427	0.000409	0.000583	0.000314	0.000351	0.000030	0.000295	0.000000	0.000100	0.000007	0.000000	0.000000
0.912336	0.068040	0.002573	0.001533	0.000353	0.010079	0.000519	0.000658	0.002275	0.000165	0.000093	0.000027	0.000663	0.000671	0.000008	0.000002	0.000006	0.000000	0.000000
0.836375	0.040711	0.008116	0.003204	0.000556	0.035165	0.001025	0.001277	0.024602	0.011665	0.013818	0.011971	0.002903	0.000504	0.005355	0.002328	0.000424	0.000000	0.000000
0.897908	0.070071	0.003742	0.000043	0.000000	0.017538	0.000235	0.003027	0.003459	0.000014	0.001285	0.000500	0.000993	0.000377	0.000547	0.000249	0.000011	0.000000	0.000000
0.919124	0.061135	0.000818	0.000124	0.000010	0.014133	0.000436	0.000954	0.002739	0.000034	0.000001	0.000076	0.000317	0.000052	0.000017	0.000011	0.000020	0.000000	0.000000
0.892511	0.062438	0.002835	0.000157	0.000001	0.023971	0.000094	0.000354	0.007547	0.001025	0.001655	0.002923	0.001333	0.000109	0.002024	0.000237	0.000787	0.000000	0.000000
0.875160	0.052418	0.001056	0.000000	0.000520	0.033320	0.000276	0.001584	0.023949	0.000025	0.002615	0.000803	0.003022	0.001046	0.003270	0.000805	0.000132	0.000000	0.000000
0.908998	0.065154	0.000807	0.000425	0.000357	0.013825	0.000285	0.001928	0.006457	0.000297	0.000003	0.000065	0.000652	0.000366	0.000329	0.000036	0.000016	0.000000	0.000000
0.901358	0.069985	0.002232	0.000092	0.000012	0.016123	0.000008	0.000574	0.004961	0.000021	0.000513	0.000148	0.001250	0.000983	0.001448	0.000131	0.000160	0.000000	0.000000
0.000004	0.000061	0.005461	0.008391	0.043279	0.082613	0.008753	0.071524	0.206852	0.092282	0.176285	0.215047	0.026764	0.000214	0.030140	0.030458	0.001871	0.000000	0.000000
0.725343	0.117010	0.008487	0.000003	0.002159	0.021198	0.000002	0.033733	0.008061	0.006685	0.016976	0.035291	0.003317	0.003836	0.009658	0.007739	0.000504	0.000000	0.000000
0.662123	0.118370	0.000931	0.007913	0.032292	0.005448	0.034916	0.058814	0.033128	0.000069	0.020161	0.007215	0.007291	0.006325	0.001003	0.000759	0.003242	0.000000	0.000000
0.766445	0.151770	0.000050	0.000715	0.003767	0.016927	0.001100	0.027786	0.012875	0.001147	0.005341	0.004324	0.003656	0.000228	0.002771	0.000068	0.001029	0.000000	0.000000
0.915519	0.057756	0.000422	0.000100	0.005607	0.000398	0.011709	0.004180	0.001914	0.000012	0.000263	0.000413	0.000428	0.000583	0.000432	0.000018	0.000245	0.000000	0.000000
0.909068	0.080535	0.001558	0.000646	0.000012	0.005134	0.000018	0.000951	0.000092	0.000626	0.000460	0.000342	0.000127	0.000370	0.000002	0.000060	0.000002	0.000000	0.000000
0.909894	0.079666	0.001683	0.000736	0.000021	0.005099	0.000019	0.000812	0.000085	0.000609	0.000432	0.000411	0.000099	0.000360	0.000014	0.000057	0.000003	0.000000	0.000000
0.914282	0.053339	0.002420	0.000608	0.000369	0.018144	0.000209	0.000717	0.006281	0.000109	0.000256	0.000329	0.001401	0.000659	0.000684	0.000000	0.000192	0.000000	0.000000
0.914493	0.070526	0.002829	0.000880	0.000077	0.008842	0.000051	0.000727	0.000888	0.000033	0.000013	0.000085	0.000198	0.000176	0.000169	0.000001	0.000014	0.000000	0.000000
0.862841	0.033036	0.009254	0.002326	0.001369	0.030330	0.001661	0.001870	0.024397	0.011484	0.006329	0.010430	0.001136	0.001018	0.001202	0.001313	0.000003	0.000000	0.000000
0.902058	0.057054	0.004805	0.001718	0.000763	0.014398	0.000583	0.002030	0.007378	0.002403	0.000636	0.003012	0.000763	0.000806	0.001018	0.000566	0.000008	0.000000	0.000000
0.916972	0.054896	0.000050	0.000092	0.002553	0.016091	0.002536	0.000027	0.003472	0.000043	0.000733	0.001932	0.000079	0.000015	0.000172	0.000335	0.000003	0.000000	0.000000
0.912984	0.075889	0.001639	0.000755	0.000026	0.006475	0.000039	0.000524	0.000334	0.000413	0.000112	0.000472	0.000101	0.000194	0.000012	0.000026	0.000004	0.000000	0.000000
0.908516	0.078830	0.002125	0.001283	0.000276	0.005717	0.000156	0.001162	0.000707	0.000228	0.000234	0.000415	0.000045	0.000302	0.000000	0.000002	0.000000	0.000000	0.000000
0.912428	0.077308	0.001517	0.000907	0.000000	0.005403	0.000085	0.000549	0.000097	0.000453	0.000311	0.000532	0.000084	0.000280	0.000001	0.000044	0.000001	0.000000	0.000000
0.920219	0.064449	0.000093	0.000000	0.000326	0.011031	0.000918	0.000164	0.000579	0.000588	0.000028	0.001310	0.000156	0.000057	0.000033	0.000037	0.000012	0.000000	0.000000
0.910035	0.079615	0.001630	0.000730	0.000020	0.005246	0.000023	0.000707	0.000085	0.000605	0.000372	0.000454	0.000096	0.000314	0.000008	0.000059	0.000001	0.000000	0.000000
0.910462	0.079502	0.000659	0.000099	0.000062	0.006004	0.000267	0.001178	0.000014	0.000929	0.000234	0.000413	0.000049	0.000101	0.000001	0.000005	0.000020	0.000000	0.000000
