0.515859	0.115768	0.168695	0.044520	0.021456	0.001970	0.062399	0.005799	0.062141	0.000261	0.000121	0.000139	0.000821	0.000019	0.000025	0.000000	0.000007	0.000000	0.000000
0.815689	0.127685	0.001241	0.001165	0.000174	0.001369	0.003002	0.034553	0.002599	0.005443	0.001756	0.001431	0.002386	0.000278	0.000006	0.000907	0.000318	0.000000	0.000000
0.801980	0.176368	0.003664	0.000037	0.000395	0.000820	0.001386	0.010763	0.000072	0.000409	0.000333	0.000316	0.000267	0.000569	0.000152	0.000212	0.002257	0.000000	0.000000
0.442155	0.004375	0.031659	0.258992	0.193771	0.041070	0.015399	0.000025	0.002775	0.007704	0.001183	0.000620	0.000001	0.000188	0.000010	0.000040	0.000033	0.000000	0.000000
0.903448	0.023697	0.024913	0.002752	0.004723	0.001104	0.000189	0.007455	0.003285	0.000450	0.017165	0.006215	0.000746	0.003472	0.000273	0.000110	0.000001	0.000000	0.000000
0.516047	0.339266	0.014290	0.018001	0.004995	0.008131	0.001262	0.083531	0.005812	0.000380	0.000016	0.007997	0.000253	0.000000	0.000006	0.000009	0.000004	0.000000	0.000000
0.919409	0.043117	0.010412	0.007536	0.000026	0.000001	0.000005	0.001231	0.000322	0.000536	0.004958	0.001544	0.005436	0.003738	0.001493	0.000226	0.000011	0.000000	0.000000
0.152303	0.254448	0.054909	0.447586	0.019964	0.013294	0.027172	0.010650	0.011684	0.007638	0.000068	0.000097	0.000002	0.000000	0.000006	0.000112	0.000068	0.000000	0.000000
0.496424	0.362527	0.054591	0.001241	0.004271	0.031001	0.000604	0.001471	0.009244	0.023664	0.007763	0.006864	0.000043	0.000118	0.000109	0.000063	0.000000	0.000000	0.000000
0.885980	0.102079	0.000815	0.000433	0.000115	0.000939	0.002017	0.004566	0.000608	0.001741	0.000022	0.000160	0.000295	0.000047	0.000003	0.000142	0.000039	0.000000	0.000000
0.275228	0.046684	0.631858	0.011636	0.000164	0.003767	0.008365	0.000068	0.007702	0.005852	0.003751	0.000465	0.002171	0.001953	0.000001	0.000287	0.000047	0.000000	0.000000
0.589925	0.099903	0.273218	0.009989	0.000071	0.007633	0.000202	0.001724	0.000093	0.006009	0.001361	0.000744	0.004502	0.004020	0.000082	0.000464	0.000061	0.000000	0.000000
0.931948	0.021652	0.000067	0.038802	0.000752	0.000306	0.001174	0.001832	0.000074	0.000420	0.000001	0.000045	0.000075	0.000527	0.000301	0.001382	0.000642	0.000000	0.000000
0.338491	0.325213	0.001171	0.096021	0.009255	0.084313	0.137280	0.003347	0.003753	0.001050	0.000005	0.000038	0.000008	0.000042	0.000011	0.000003	0.000000	0.000000	0.000000
0.351954	0.312192	0.151551	0.088560	0.018160	0.009234	0.002882	0.017417	0.031765	0.005334	0.010707	0.000008	0.000005	0.000044	0.000157	0.000006	0.000023	0.000000	0.000000
0.946615	0.000001	0.029939	0.010015	0.001342	0.001170	0.000008	0.001129	0.000012	0.000573	0.000091	0.000114	0.003996	0.000764	0.004218	0.000011	0.000001	0.000000	0.000000
0.572169	0.044425	0.002870	0.005550	0.177673	0.146797	0.046174	0.000053	0.003032	0.001019	0.000030	0.000078	0.000092	0.000030	0.000003	0.000002	0.000001	0.000000	0.000000
0.980500	0.000021	0.010496	0.004554	0.000605	0.000501	0.000243	0.000299	0.000498	0.000422	0.000339	0.000055	0.000381	0.000128	0.000000	0.000681	0.000278	0.000000	0.000000
0.822000	0.039118	0.000451	0.000238	0.065026	0.014228	0.002493	0.002348	0.001188	0.036532	0.010424	0.005050	0.000832	0.000023	0.000034	0.000012	0.000003	0.000000	0.000000
