0.042083	0.047474	0.115008	0.042496	0.041031	0.005359	0.199832	0.030805	0.423704	0.002478	0.002009	0.004332	0.036774	0.001219	0.003594	0.000021	0.001781	0.000000	0.000000
0.066543	0.052361	0.000846	0.001112	0.000332	0.003722	0.009613	0.183535	0.017724	0.051626	0.029216	0.044743	0.106924	0.017445	0.000855	0.194385	0.083718	0.132254	0.003047
0.065424	0.072325	0.002498	0.000036	0.000755	0.002231	0.004439	0.057172	0.000492	0.003881	0.005541	0.009896	0.011965	0.035620	0.022038	0.045347	0.595005	0.063864	0.001471
0.036070	0.001794	0.021584	0.247217	0.370544	0.111709	0.049316	0.000132	0.018918	0.073069	0.019693	0.019379	0.000049	0.011785	0.001504	0.008603	0.008624	0.000010	0.000000
0.073702	0.009718	0.016984	0.002627	0.009031	0.003002	0.000607	0.039599	0.022401	0.004270	0.285632	0.194335	0.033453	0.217547	0.039662	0.023601	0.000263	0.023035	0.000531
0.042098	0.139127	0.009742	0.017183	0.009551	0.022116	0.004040	0.443699	0.039632	0.003601	0.000274	0.250055	0.011323	0.000002	0.000939	0.001942	0.001135	0.003461	0.000080
0.075004	0.017681	0.007098	0.007193	0.000050	0.000003	0.000015	0.006538	0.002194	0.005083	0.082502	0.048270	0.243637	0.234192	0.216669	0.048506	0.002794	0.002511	0.000058
0.012425	0.104344	0.037434	0.427236	0.038176	0.036159	0.087019	0.056572	0.079669	0.072440	0.001132	0.003019	0.000084	0.000009	0.000886	0.023936	0.017999	0.001428	0.000033
0.040498	0.148666	0.037218	0.001185	0.008166	0.084323	0.001935	0.007812	0.063026	0.224432	0.129186	0.214634	0.001939	0.007423	0.015795	0.013531	0.000049	0.000177	0.000004
0.072277	0.041861	0.000556	0.000413	0.000220	0.002553	0.006460	0.024252	0.004145	0.016514	0.000368	0.005017	0.013226	0.002919	0.000461	0.030435	0.010289	0.750741	0.017294
0.022453	0.019144	0.430771	0.011107	0.000313	0.010247	0.026789	0.000364	0.052516	0.055505	0.062415	0.014553	0.097321	0.122381	0.000181	0.061552	0.012390	0.000000	0.000000
0.048125	0.040968	0.186267	0.009535	0.000136	0.020763	0.000646	0.009157	0.000636	0.056988	0.022645	0.023266	0.201780	0.251832	0.011948	0.099324	0.015985	0.000000	0.000000
0.076027	0.008879	0.000046	0.037038	0.001438	0.000833	0.003760	0.009731	0.000504	0.003985	0.000014	0.001409	0.003377	0.033005	0.043652	0.296087	0.169271	0.007002	0.303942
0.027614	0.133364	0.000798	0.091655	0.017699	0.229330	0.439640	0.017777	0.025592	0.009956	0.000078	0.001199	0.000342	0.002608	0.001590	0.000565	0.000077	0.000003	0.000113
0.028712	0.128024	0.103321	0.084534	0.034728	0.025115	0.009230	0.092516	0.216586	0.050591	0.178178	0.000236	0.000227	0.002783	0.022802	0.001252	0.006092	0.000339	0.014735
0.077223	0.000000	0.020411	0.009560	0.002567	0.003183	0.000025	0.005999	0.000084	0.005437	0.001514	0.003562	0.179093	0.047889	0.612148	0.002274	0.000167	0.000650	0.028212
0.046677	0.018218	0.001956	0.005298	0.339759	0.399288	0.147874	0.000282	0.020676	0.009667	0.000504	0.002442	0.004123	0.001887	0.000390	0.000341	0.000350	0.000006	0.000262
0.079988	0.000009	0.007156	0.004347	0.001156	0.001363	0.000777	0.001586	0.003398	0.004007	0.005635	0.001730	0.017067	0.008010	0.000013	0.145824	0.073197	0.014518	0.630219
0.067058	0.016041	0.000308	0.000227	0.124348	0.038701	0.007983	0.012472	0.008102	0.346470	0.173464	0.157923	0.037296	0.001443	0.004875	0.002473	0.000816	0.000000	0.000000
