0.989098	0.010902
0.995947	0.004053
0.996867	0.003133
0.999956	0.000044
0.999634	0.000366
0.999634	0.000366
0.999919	0.000081
0.999811	0.000189
0.999919	0.000081
0.999919	0.000081
0.999509	0.000491
0.999834	0.000166
0.882558	0.117442
0.999174	0.000826
0.916263	0.083737
0.999815	0.000185
0.999908	0.000092
0.997964	0.002036
0.999433	0.000567
0.999963	0.000037
0.999800	0.000200
0.999562	0.000438
0.999952	0.000048
0.999807	0.000193
0.999946	0.000054
0.999642	0.000358
0.999719	0.000281
0.999946	0.000054
0.991765	0.008235
0.999969	0.000031
0.999550	0.000450
0.999365	0.000635
0.999765	0.000235
0.999952	0.000048
0.999956	0.000044
0.999846	0.000154
0.999952	0.000048
0.999070	0.000930
0.999925	0.000075
0.999187	0.000813
0.999919	0.000081
0.999907	0.000093
0.999933	0.000067
0.999646	0.000354
0.999942	0.000058
0.999957	0.000043
0.999943	0.000057
0.999955	0.000045
0.999910	0.000090
0.999937	0.000063
0.999999	0.000001
0.999994	0.000006
0.999960	0.000040
0.999966	0.000034
0.999985	0.000015
0.999959	0.000041
0.999964	0.000036
0.999970	0.000030
0.999941	0.000059
0.999956	0.000044
0.999945	0.000055
0.998623	0.001377
0.999959	0.000041
0.999371	0.000629
0.999720	0.000280
0.999890	0.000110
0.999953	0.000047
0.999951	0.000049
0.973066	0.026934
0.999853	0.000147
0.995235	0.004765
0.999246	0.000754
0.999609	0.000391
0.999892	0.000108
0.999926	0.000074
0.999756	0.000244
0.999903	0.000097
0.999249	0.000751
0.999330	0.000670
0.999491	0.000509
0.999962	0.000038
0.999943	0.000057
0.999943	0.000057
0.997580	0.002420
0.981332	0.018668
0.719787	0.280213
0.999539	0.000461
0.999780	0.000220
0.754424	0.245576
0.999301	0.000699
0.968465	0.031535
0.999784	0.000216
0.996557	0.003443
0.999905	0.000095
0.999958	0.000042
0.897982	0.102018
0.999919	0.000081
0.915333	0.084667
0.999628	0.000372
0.999918	0.000082
0.999969	0.000031
0.999765	0.000235
0.473230	0.526770
0.997677	0.002323
0.410978	0.589022
0.744063	0.255937
0.997850	0.002150
0.998918	0.001082
0.999778	0.000222
0.979660	0.020340
0.999475	0.000525
0.998572	0.001428
0.999830	0.000170
0.999647	0.000353
0.999884	0.000116
0.999817	0.000183
0.934422	0.065578
0.995879	0.004121
0.999916	0.000084
0.999826	0.000174
0.999713	0.000287
0.999188	0.000812
0.999928	0.000072
0.999989	0.000011
0.999831	0.000169
0.999892	0.000108
0.999942	0.000058
0.999935	0.000065
0.999957	0.000043
0.999946	0.000054
0.999959	0.000041
0.999638	0.000362
0.999973	0.000027
0.971432	0.028568
0.999706	0.000294
0.976252	0.023748
0.999813	0.000187
0.999899	0.000101
0.999948	0.000052
0.999959	0.000041
0.999924	0.000076
0.998973	0.001027
0.869329	0.130671
0.988908	0.011092
0.996055	0.003945
0.999846	0.000154
0.999957	0.000043
0.999944	0.000056
0.999914	0.000086
0.999934	0.000066
0.992954	0.007046
0.999452	0.000548
0.999930	0.000070
0.999842	0.000158
0.999002	0.000998
0.999387	0.000613
0.999911	0.000089
0.999951	0.000049
0.979530	0.020470
0.999950	0.000050
0.999940	0.000060
0.999950	0.000050
0.999366	0.000634
0.999853	0.000147
0.999676	0.000324
0.999753	0.000247
0.998715	0.001285
0.999809	0.000191
0.999344	0.000656
0.999952	0.000048
0.999919	0.000081
0.999894	0.000106
0.999042	0.000958
0.999950	0.000050
0.999857	0.000143
0.999900	0.000100
0.999882	0.000118
0.999854	0.000146
0.999950	0.000050
0.999871	0.000129
1.000000	0.000000
0.998571	0.001429
0.999984	0.000016
0.999990	0.000010
0.999938	0.000062
0.980545	0.019455
0.999616	0.000384
0.999885	0.000115
0.999814	0.000186
0.999950	0.000050
0.999987	0.000013
0.999946	0.000054
0.999916	0.000084
1.000000	0.000000
0.999752	0.000248
0.999817	0.000183
0.360997	0.639003
0.997828	0.002172
0.999404	0.000596
0.999945	0.000055
0.999929	0.000071
0.999954	0.000046
0.999813	0.000187
0.999715	0.000285
0.999962	0.000038
0.999959	0.000041
0.999951	0.000049
0.999959	0.000041
0.999843	0.000157
0.999940	0.000060
0.999960	0.000040
0.999940	0.000060
0.999950	0.000050
0.999959	0.000041
0.999959	0.000041
0.999818	0.000182
0.999944	0.000056
0.999954	0.000046
0.999951	0.000049
0.999939	0.000061
0.999954	0.000046
0.999953	0.000047
0.999935	0.000065
0.999962	0.000038
0.999931	0.000069
0.987965	0.012035
0.999958	0.000042
0.999366	0.000634
0.999897	0.000103
0.999910	0.000090
0.999937	0.000063
0.999780	0.000220
0.999947	0.000053
0.999810	0.000190
0.999886	0.000114
0.999970	0.000030
0.999972	0.000028
0.999957	0.000043
0.999938	0.000062
0.999959	0.000041
0.999988	0.000012
0.913197	0.086803
0.261913	0.738087
0.938933	0.061067
0.999976	0.000024
0.999937	0.000063
0.999958	0.000042
0.999448	0.000552
0.999952	0.000048
0.999959	0.000041
0.999989	0.000011
0.999966	0.000034
0.999993	0.000007
0.999977	0.000023
0.999981	0.000019
0.999999	0.000001
0.998905	0.001095
0.999986	0.000014
0.986428	0.013572
0.999600	0.000400
0.991695	0.008305
0.955550	0.044450
0.998325	0.001675
0.988355	0.011645
0.999648	0.000352
0.999675	0.000325
0.999957	0.000043
0.999785	0.000215
0.999958	0.000042
0.968320	0.031680
0.363261	0.636739
0.999963	0.000037
0.940880	0.059120
0.561350	0.438650
0.813307	0.186693
0.951487	0.048513
0.999659	0.000341
0.999947	0.000053
0.994630	0.005370
0.999746	0.000254
0.997009	0.002991
0.998366	0.001634
0.999675	0.000325
0.999464	0.000536
0.999524	0.000476
0.999998	0.000002
0.999892	0.000108
0.999970	0.000030
0.997580	0.002420
0.999982	0.000018
0.999993	0.000007
0.999977	0.000023
0.994215	0.005785
0.999865	0.000135
0.999906	0.000094
0.999938	0.000062
0.998746	0.001254
0.999829	0.000171
0.999697	0.000303
0.998434	0.001566
0.986873	0.013127
0.000003	0.999997
0.746461	0.253539
0.999986	0.000014
0.999765	0.000235
0.999865	0.000135
0.999922	0.000078
0.999988	0.000012
0.998945	0.001055
0.764797	0.235203
0.999997	0.000003
0.999972	0.000028
0.999948	0.000052
0.999959	0.000041
0.999937	0.000063
0.999844	0.000156
0.999955	0.000045
0.999993	0.000007
0.999997	0.000003
0.999718	0.000282
0.999980	0.000020
1.000000	0.000000
0.999360	0.000640
0.999424	0.000576
0.999424	0.000576
0.999963	0.000037
0.999963	0.000037
0.999966	0.000034
0.999966	0.000034
0.982311	0.017689
0.999965	0.000035
0.999965	0.000035
0.997556	0.002444
0.997556	0.002444
0.993657	0.006343
0.993657	0.006343
0.999992	0.000008
0.999992	0.000008
0.999970	0.000030
0.999994	0.000006
0.999974	0.000026
0.999996	0.000004
0.997893	0.002107
0.998100	0.001900
0.999577	0.000423
0.999577	0.000423
0.999979	0.000021
0.999979	0.000021
0.971031	0.028969
0.999994	0.000006
0.999994	0.000006
0.999974	0.000026
0.999974	0.000026
0.999985	0.000015
0.999985	0.000015
0.997008	0.002992
0.980152	0.019848
0.981015	0.018985
0.999942	0.000058
0.999956	0.000044
0.999981	0.000019
0.981933	0.018067
0.999972	0.000028
0.863373	0.136627
0.999566	0.000434
0.999997	0.000003
0.999926	0.000074
0.999863	0.000137
0.999992	0.000008
0.999985	0.000015
0.999803	0.000197
0.999743	0.000257
0.999983	0.000017
0.999983	0.000017
0.994052	0.005948
0.905586	0.094414
0.999987	0.000013
0.999974	0.000026
0.999996	0.000004
0.999993	0.000007
0.999929	0.000071
0.999911	0.000089
0.988321	0.011679
0.879644	0.120356
0.999974	0.000026
0.082919	0.917081
0.959914	0.040086
0.999997	0.000003
0.997347	0.002653
0.999106	0.000894
0.999939	0.000061
0.999572	0.000428
0.995354	0.004646
0.995967	0.004033
0.999365	0.000635
0.999893	0.000107
0.999949	0.000051
0.999663	0.000337
0.999924	0.000076
0.999792	0.000208
0.999941	0.000059
0.999839	0.000161
0.997822	0.002178
0.999946	0.000054
0.998066	0.001934
0.999942	0.000058
0.999990	0.000010
0.999957	0.000043
0.996454	0.003546
0.999894	0.000106
0.999921	0.000079
0.999941	0.000059
0.999987	0.000013
0.999871	0.000129
0.999993	0.000007
0.996698	0.003302
0.905821	0.094179
0.926404	0.073596
0.999392	0.000608
0.996097	0.003903
0.877976	0.122024
0.998197	0.001803
0.999847	0.000153
0.999937	0.000063
0.999978	0.000022
0.999951	0.000049
0.999973	0.000027
0.088277	0.911723
0.216311	0.783689
0.832331	0.167669
0.970833	0.029167
0.999779	0.000221
0.959362	0.040638
0.998795	0.001205
0.999246	0.000754
0.998900	0.001100
0.999095	0.000905
0.999029	0.000971
0.999931	0.000069
0.999925	0.000075
0.999102	0.000898
